UF;cidade;publicacao;data_publicacao;link;titulo_publicacao;texto_contrato
Estado do Pará;PREFEITURA MUNICIPAL DE CANAÃ DOS CARAJÁS;Edição Nº 51 de 16/03/2022 - Pág. 230;16/03/2022;https://www.in.gov.br/web/dou/-/extrato-de-contrato-386387197;"
        EXTRATO DE CONTRATO
      ";CONTRATO Nº.: 20226791ORIGEM.: PREGÃO Nº 163/2021/FMECONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃOCONTRATADA(O): LS SERVIÇOS DE INFORMÁTICA E ELETRÔNICA LTDA- EPP.OBJETO.: aquisição de data show: tipo projetor de mesa,viabilizando o atendimento das necessidades do Fundo Municipal de Educação de Canaã dos Carajás- PA.VALOR TOTAL.: R$ 29.389,90 (vinte e nove mil, trezentos e oitenta e nove reais e noventa centavos).PROGRAMA DE TRABALHO: Exercício 2022 Atividade 1527.123651394.2.166 Manter a Educação Infantil , Classificação econômica 4.4.90.52.00 Equipamentos e material permanente, Subelemento 4.4.90.52.99, no valor de R$ 29.389,90.VIGÊNCIA.: 04 de Março de 2022 a 30 de Dezembro de 2022.DATA DA ASSINATURA: 04 de Março de 2022
Entidades de Fiscalização do Exercício das Profissões Liberais;Conselho Federal de Engenharia e Agronomia;Edição Nº 51 de 16/03/2022 - Pág. 135;16/03/2022;https://www.in.gov.br/web/dou/-/extrato-de-contrato-386339546;"
        EXTRATO DE CONTRATO
      ";"Contrato nº 36/2022, originário da Inexigibilidade de Licitação nº 32/2022, assinado em 14/03/2022; firmado com o Sindicato Rural de Primavera do leste - MT; Objeto: locação de estande, medindo 20 m², para a participação do Confea na ""6ª Edição da Farm Show MT- Feira de Negócios"", a ser realizada no período de 15 a 19/03/2022, em Primavera do Leste-MT, Base legal: Lei nº 8.666/93, Vigência até o trigésimo dia subsequente ao do último dia fixado para realização do objeto patrocinado; Nota de Empenho nº 324, de 14/03/2022, Valor de R$ 30.000,00 (trinta mil reais); Processo SEI Nº 00.000694/2022-07."
Estado de Mato Grosso;Prefeitura Municipal de Vila Rica;Edição Nº 48 de 11/03/2022 - Pág. 238;11/03/2022;https://www.in.gov.br/web/dou/-/extrato-de-contrato-385324972;"
        EXTRATO De contrato
      ";"CONTRATOS N° 020, 021 e 022/2022 PROCESSO DE LICITAÇÃO Nº 44/2022 INEXIGIBILIDADE 002/2022OBJETO: DO OBJETO: Contratação de 01 (um) show artístico "" Mágico Tio Leo"", 02 (dois) shows artísticos com os cantores "" Aisla e a Banda Fockus"", 01 (um) show artístico com o DJ "" Halex Aragão"" para apresentar no show da virada cultural desta urbe.DO VALOR E DO PAGAMENTO: O preço global destes Contratos é de R$ 32.000,00 (Trinta e dois mil reais), referente ao valor global dos serviços.DA VIGÊNCIA: O presente Contrato terá vigência de 90 (noventa) dias, contados da assinatura do Contrato.ABMAEL BORGES DA SILVEIRA - Prefeitura Municipal De Vila Rica - Contratante.SANDRA RODRIGUES MACHADO 96952130144 (21.189.842/0001-03) R$ 10.000,00 - Contratada.W. A BORGES ME (10.825.137/0001-39) R$ 4.000,00 - ContratadaLEONILZA DE SOUZA SILVA 29199778220 ME (26.953.852/0001-97)- R$ 18.000,00 - Contratada"
Estado de Minas Gerais;Prefeitura Municipal de Fruta de Leite;Edição Nº 47 de 10/03/2022 - Pág. 263;10/03/2022;https://www.in.gov.br/web/dou/-/extrato-de-contrato-385080203;"
        EXTRATO DE CONTRATO
      ";CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 013/2022, CONTRATANTE: PREFEITURA MUNICIPAL DE FRUTA DE LEITE - CNPJ: 01.612.483/0001-48. EMPRESA CONTRATADA - A5 ENTRETENIMENTO PUBLICIDADE E PROPAGANDA LTDA - CNPJ: 07.229.759/0001-90. OBJETO: Contratação da BANDA conhecida nacionalmente como PSIRICO, através da empresa A5 ENTRETENIMENTOS PUBLICIDADE E PROPAGANDA LTDA - CNPJ: 07.229.759/0001-90, empresário exclusivo conforme Contrato de Exclusividade registrado em cartório sob o nº 500006 (2º Ofício de Registro de Títulos e Documentos - Salvador - BA) para realização de Show Musical na XIII Cavalgada de Fruta de Leite/MG, que será realizada nos dias 03, 04 e 05 de junho de 2022. LICITAÇÃO: Processo Licitatório 014/2022 - Inexigibilidade 005/2022. DOTAÇÃO ORÇAMENTÁRIA: 06.01.01.13.392.0020.2030 - Apoio a Realização de Festas Cívicas e Populares 33903900 - Outros Serviços Terceirizados Pessoa Jurídica - Ficha 0210. INÍCIO: 04 de março de 2022. TÉRMINO: 31 de julho de 2022. VALOR GLOBAL R$ 95.000,00 (noventa e cinco mil reais). Fruta de Leite/MG, 04 de março de 2022.
Estado de Minas Gerais;Prefeitura Municipal de Fruta de Leite;Edição Nº 39 de 24/02/2022 - Pág. 290;24/02/2022;https://www.in.gov.br/web/dou/-/extratos-de-contratos-382612265;"
        EXTRATOS De CONTRATOs
      ";"CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 009/2022, CONTRATANTE - PREFEITURA MUNICIPAL DE FRUTA DE LEITE - CNPJ 01.612.483/0001-48 - EMPRESA CONTRATADA - BACKSTAGE PRODUÇÕES ARTÍSTICAS LTDA - CNPJ 41.460.026/0001-08. OBJETO: Contratação da DUPLA conhecida nacionalmente como TEODORO &amp; SAMPAIO, através da empresa BACKSTAGE PRODUÇÕES ARTÍSTICAS LTDA - CNPJ 41.460.026/0001-08, empresário exclusivo conforme Contrato de Exclusividade registrado em cartório sob o nº 283.510 (Tabelionato de Londrina - PR) para realização de Show Musical na XIII Cavalgada de Fruta de Leite/MG. LICITAÇÃO - Processo Licitatório 009/2022 - Inexigibilidade 002/2022. DOTAÇÃO ORÇAMENTÁRIA - 06.01.01.13.392.0020.2030 - Apoio a Realização de Festas Cívicas e Populares 33903900 - Outros Serviços Terceirizados Pessoa Jurídica - Ficha 0210. INÍCIO 17 de fevereiro de 2022 - TÉRMINO 31 de julho de 2022. VALOR GLOBAL R$ 90.000,00 (Noventa Mil Reais). Fruta de Leite/MG, 17 de fevereiro de 2022.CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 010/2022, CONTRATANTE - PREFEITURA MUNICIPAL DE FRUTA DE LEITE - CNPJ 01.612.483/0001-48 - EMPRESA CONTRATADA - B4 PRODUÇÕES ARTISTICAS EIRELI - CNPJ 17.796.451/0001-80. OBJETO: Contratação da DUPLA conhecida nacionalmente como MATOGROSSO &amp; MATHIAS, através da empresa B4 PRODUÇÕES ARTÍSITCAS EIRELI - CNPJ 17.796.451/0001-80, empresário exclusivo conforme Contrato de Exclusividade registrado em cartório sob o nº 1.533.858 (Livro de Registro-B - 8º Oficial - São Paulo - SP) para realização de Show Musical na XIII Cavalgada de Fruta de Leite/MG, que será realizada nos dias 03, 04 e 05 de junho de 2022. LICITAÇÃO - Processo Licitatório 010/2022 - Inexigibilidade 003/2022. DOTAÇÃO ORÇAMENTÁRIA - 06.01.01.13.392.0020.2030 - Apoio a Realização de Festas Cívicas e Populares 33903900 - Outros Serviços Terceirizados Pessoa Jurídica - Ficha 0210. INÍCIO 18 de fevereiro de 2022 - TÉRMINO 31 de julho de 2022. VALOR GLOBAL R$ 120.000,00 (Cento e Vinte Mil Reais). Fruta de Leite/MG, 18 de fevereiro de 2022."
Empresa Brasileira de Pesquisa Agropecuária;Embrapa Semi-Árido;Edição Nº 38 de 23/02/2022 - Pág. 7;23/02/2022;https://www.in.gov.br/web/dou/-/extratos-de-licenciamento-382045132;"
        EXTRATOS DE LICENCIAMENTO
      ";"Espécie: Termo de Licenciamento de Uso de Obra Cumulado com Autorização de Uso de Imagem e/ou Voz; Participantes: Embrapa Semiárido (Licenciado) - CNPJ/MF 00.348.003/0041-08 e AYICÊ CHAVES SILVA (Licenciante) - CPF/MF 874.467.744-87; Código da Unidade Gestora: 135012; Objeto: licenciar de forma gratuita a Obra: Minicurso ""Gergelim e amendoim - Do plantio até a sua mesa"", ministrada pelo Licenciante no dia 25/11/2021, das 11h às 12h, de forma on-line, durante a programação da 9ª edição do evento Semiárido Show promovido pela Embrapa no período de 23 a 25 de novembro de 2021; Data da assinatura: 29/11/2021; Vigência: 29/11/2023; Signatários: Maria Auxiliadora Coêlho de Lima e Rita Mércia Estigarribia B Faustino, pela Embrapa Semiárido, e Ayicê Chaves Silva, como Licenciante.Espécie: Termo de Licenciamento de Uso de Obra Cumulado com Autorização de Uso de Imagem e/ou Voz; Participantes: Embrapa Semiárido (Licenciado) - CNPJ/MF 00.348.003/0041-08 e PAULA TEREZA SOUZA E SILVA (Licenciante) - CPF/MF975.185.494-68; Código da Unidade Gestora: 135012; Objeto: licenciar de forma gratuita a Obra: Minicurso ""Aproveitamento de resíduos e preparo de bioinsumos"", ministrada pela Licenciante no dia 25/11/2021, das 09h às 10h, de forma on-line, durante a programação da 9ª edição do evento Semiárido Show promovido pela Embrapa no período de 23 a 25 de novembro de 2021; Data da assinatura: 29/11/2021; Vigência: 29/11/2023; Signatários: Maria Auxiliadora Coêlho de Lima e Rita Mércia Estigarribia B Faustino, pela Embrapa Semiárido, e Paula Tereza de Souza E Silva, como Licenciante.Espécie: Termo de Licenciamento de Uso de Obra Cumulado com Autorização de Uso de Imagem e/ou Voz; Participantes: Embrapa Semiárido (Licenciado) - CNPJ/MF 00.348.003/0041-08 e RENATA TORRES DOS SANTOS E SANTOS (Licenciante) - CPF/MF 046.802.545-64; Código da Unidade Gestora: 135012; Objeto: licenciar de forma gratuita a Obra: Oficina ""Fermentados de Umbu e Maracujá da Caatinga"", realizada pela Licenciante no dia 25/11/2021, das 15h às 16h, de forma on-line, durante a programação da 9ª edição do evento Semiárido Show promovido pela Embrapa no período de 23 a 25 de novembro de 2021; Data da assinatura: 29/11/2021; Vigência: 29/11/2023; Signatários: Maria Auxiliadora Coêlho de Lima e Rita Mércia Estigarribia B Faustino, pela Embrapa Semiárido, e Renata Torres dos Santos e Santos, como Licenciante.Espécie: Termo de Licenciamento de Uso de Obra Cumulado com Autorização de Uso de Imagem e/ou Voz; Participantes: Embrapa Semiárido (Licenciado) - CNPJ/MF 00.348.003/0041-08 e LUIS HENRIQUE PEREIRA DE SÁ TORRES (Licenciante) - CPF/MF 076.108.984-57; Código da Unidade Gestora: 135012; Objeto: licenciar de forma gratuita a Obra:Oficina ""Fermentados de Umbu e Maracujá da Caatinga"", a ser realizada pelo Licenciante no dia 25/11/2021, das 15h às 16h, de forma on-line, durante a programação da 9ª edição do evento Semiárido Show promovido pela Embrapa no período de 23 a 25 de novembro de 2021; Data da assinatura: 29/11/2021; Vigência: 29/11/2023; Signatários: Maria Auxiliadora Coêlho de Lima e Rita Mércia Estigarribia B Faustino, pela Embrapa Semiárido, e Luís Henrique Pereira de Sá Torres, como Licenciante.Espécie: Termo de Licenciamento de Uso de Obra Cumulado com Autorização de Uso de Imagem e/ou Voz; Participantes: Embrapa Semiárido (Licenciado) - CNPJ/MF 00.348.003/0041-08 e RICARDO MAIA COSTA (Licenciante) - CPF/MF 000.572.703-09; Código da Unidade Gestora: 135012; Objeto: licenciar de forma gratuita a Obra: Palestra ""Biogás e a Geração Elétrica"", integrante da Mesa Redonda ""III Seminário de Energias Renováveis no Semiárido: Inovações e Perspectivas"", a ser proferida pelo Licenciante, no dia 24/11/2021, das 14h às 16h, de forma on-line, durante a programação da 9ª edição do evento Semiárido Show promovido pela Embrapa no período de 23 a 25 de novembro de 2021; Data da assinatura: 25/11/2021; Vigência: 25/11/2023; Signatários: Maria Auxiliadora Coêlho de Lima e Rita Mércia Estigarribia B Faustino, pela Embrapa Semiárido, e Ricardo Maia Costa, como Licenciante."
Estado de Minas Gerais;Prefeitura Municipal de Serranópolis de Minas;Edição Nº 37 de 22/02/2022 - Pág. 211;22/02/2022;https://www.in.gov.br/web/dou/-/extrato-de-contrato-n-12/2022-381890052;"
        Extrato de Contrato Nº 12/2022
      ";"Processo Administrativo 012/2022-Inexigibilidade nº 002/2022-Objeto: contratação de Show artístico musical com o cantor Thiago Jhonathan de renome nacional de estilo forró para apresentação da tradicional festa de maio no dia 07/05/2022. Valor Total: R$90.000,00 (Noventa mil reais).Contratada: Garra Entretenimentos Ltda-CNPJ: 19.200.116/0001-00-Vigência: Execução total do Objeto.Processo Administrativo 009/2022- Dispensa de Licitação 006/2022-Objeto: Material de Custeio odontológico para manutenção dos serviços odontológicos do Município de Serranópolis de Minas. Valor total:R$17.139,71 (Dezessete mil, cento e trinta e nove reais e setenta e hum centavos)-Contratada: Sociedade Dental Medk Ltda-CNPJ: 40.538.040/0001-06-Vigência: 17/02/2022 a 17/05/2022.Processo Administrativo 013/2022- Dispensa de Licitação 008/2022-Prestação de serviço de desenvolvimento de Website Turístico do Município de Serranópolis de Minas/MG.Valor total:R$ 3.580,00(Treis mil e quinhentos e oitenta reais)- Empresa contratada: Minas Ecoturismo Ltda.CNPJ: 30.708.489/0001-11- Vigência: 16/02/2022 a 16/02/2024.Processo Administrativo 014/2022-Credenciamento de Empresas para prestação de serviços Médicos-Contratada: Instituto Mineiro de Cirurgia Minimamente Invasiva Ltda-Contratante:Prefeitura Municipal de Serranópolis de Minas/MG.Valor do Contrato:R$120.000,00(Centro e vinte mil reais). O prazo deste contrato é de 12 (doze) meses-Publicado no quadro de avisos da Prefeitura de Serranópolis de Minas em 16/02/2022-Dejanir José dos Santos-Secretaria Municipal de Saúde.Processo Administrativo 010/2022-Dispensa de Licitação 007/2022-Contratação de Empresa para a prestação de Serviço de Desenvolvimento de Portal Governamental Dinâmico com número de páginas ilimitadas, layout e programação; Valor total do Contrato: 4.202,00(quatro mil e duzentos e dois reais)-Contratada: GRC Sistemas Ltda.CNPJ: 11.797.462/0001-06-Vigência: 14/02/2022 a 14/01/2023-Max Vinícius Aguiar Martins-Prefeito Municipal."
Estado de Minas Gerais;PREFEITURA MUNICIPAL DE JAPONVAR;Edição Nº 30 de 11/02/2022 - Pág. 246;11/02/2022;https://www.in.gov.br/web/dou/-/extratos-de-contratos-379804212;"
        EXTRATOs DE CONTRATOs
      ";"INEXIGIBILIDADE DE LICITAÇÃO N° 001, 002 E 003/2022Processo Licitatório nº 005/2022, Inexigibilidade de Licitação n.º 001/2022. Torna público o Extrato do Contrato celebrado com a empresa IRISMAR SANTOS LOPES-00095689648, inscrita no CNPJ sob o nº 41.058.721/0001-30, no valor global de R$ 15.000,00 (Quinze mil reais), por conta da conta da apresentação de show artístico musical da banda ""Cavalo de Fogo"", na tradicional vaquejada da Comunidade de Vila São Cristóvão. Vigência do Contrato: 180 (cento e oitenta) dias. Welson Gonçalves da Silva - Prefeito.Processo Licitatório nº 006/2022, Inexigibilidade de Licitação n.º 002/2022. Torna público o extrato do Contrato celebrado com a empresa Sol Produção e Administração Artística Ltda, inscrita no CNPJ sob o nº 27.260.408/0001-59, no valor global de R$ 180.000,00 (Cento e oitenta mil reais), por conta da conta da apresentação de show artístico musical da banda de reconhecimento a nível nacional denominada ""Solange e Banda"" na tradicional festa do biscoito, a ser comemorada em meados do mês de junho. Vigência do Contrato: 180 (cento e oitenta) dias. Welson Gonçalves da Silva - Prefeito.Processo Licitatório nº 007/2022, Inexigibilidade de Licitação n.º 003/2022. Torna público o Extrato do Contrato celebrado com a empresa E S EVENTOS E PRODUÇÕES ARTÍSTICAS EIRELI - EPP, inscrita no CNPJ sob o nº 30.780.482/0001-00, no valor global de R$ 130.000,00 (Cento e trinta mil reais), por conta da conta da apresentação de show artístico musical da dupla sertaneja de reconhecimento a nível nacional denominada ""Rick &amp; Renner na tradicional festa do biscoito, a ser comemorada em meados do mês de junho. Vigência do Contrato: 180 (cento e oitenta) dias. Welson Gonçalves da Silva - Prefeito."
Caixa Econômica Federal;Gerência Nacional Compras de Marketing;Edição Nº 28 de 09/02/2022 - Pág. 43;09/02/2022;https://www.in.gov.br/web/dou/-/extrato-de-contrato-378959023;"
        EXTRATO DE CONTRATO
      ";"OBJETO: Patrocínio do projeto 34a EDIÇÃO SHOW RURAL COOPAVEL; EMPRESA CONTRATADA: COOPAVEL COOPERATIVA AGROINDUSTRIAL CNPJ 76.098.219/0001-37; NÚMERO DO PROCESSO: 99.5173.0001/2022; MODALIDADE DE LICITAÇÃO: Contratação Direta conforme art. 27, parágrafo 3º, da Lei 13.303/2016; VALOR: R$ 400.000,00; DATA DE ASSINATURA DO CONTRATO 03/02/2022; VIGÊNCIA: 03/02/2022 a 11/05/2022."
Entidades de Fiscalização do Exercício das Profissões Liberais;Conselho Federal de Engenharia e Agronomia;Edição Nº 27 de 08/02/2022 - Pág. 214;08/02/2022;https://www.in.gov.br/web/dou/-/extrato-de-contrato-378845245;"
        EXTRATO DE CONTRATO
      ";"Contrato nº 9/2022, originário da Inexigibilidade de Licitação nº 9/2022, assinado em 04/02/2022; firmado com a Associação Regional dos Engenheiros Agrônomos de Cascavel; Objeto: locação de estande, medindo 28 m², para a participação do Confea no ""Show Rural Coopavel 2022"", a ser realizado nos dia 07 a 11/02/2022, em Cascavel - PR, Base legal: Lei nº 8.666/93, Vigência até o trigésimo dia subsequente ao do último dia fixado para realização do objeto patrocinado; Nota de Empenho nº 263, de 04/02/2022, Valor de R$ 60.000,00 (sessentamil reais); Processo SEI Nº 5550/2021."
Estado do Paraná;Prefeitura Municipal de Juranda;Edição Nº 16 de 24/01/2022 - Pág. 232;24/01/2022;https://www.in.gov.br/web/dou/-/avisos-de-registro-de-precos-375693603;"
        AVISOS DE REGISTRO DE PREÇOS
      ";PROCESSO ADMINISTRATIVO 214/2021A Prefeita de Juranda, a Sra. Leila Miotto Amadei, no uso de suas atribuições, TORNA PÚBLICO a Publicação das atas de registro de preços referente ao processo licitatório, Pregão presencial 122/2021, assinadas em 21/01/2022 tendo como objeto: REGISTRO DE PREÇOS PARA FORNECIMENTO DE MATERIAIS MÉDICOS E INSUMOS HOSPITALARES DESTINADOS A ATENDER AS NECESSIDADES DA SECRETARIA DE SAÚDE DO MUNICIPIO DE JURANDA - PRAta de Registro de Preços Nº: 001/2022Contratante: PREFEITURA MUNICIPAL DE JURANDA.Contratada: CICAVEL - CIRURGICA CASCAVEL - EIRELI - CNPJ: 76.345.370/0001-22Valor: R$48.899,68 (quarenta e oito mil e oitocentos e noventa e nove reais e sessenta e oito centavos)Vigência: Início: 21/01/2022 Término: 21/01/2023.Ata de Registro de Preços Nº: 002/2022Contratante: PREFEITURA MUNICIPAL DE JURANDA.Contratada: CIRURGICA ITAMBE - EIRELI - CNPJ: 26.847.096/0001-11Valor: R$ 564,35 (quinhentos e sessenta e quatro reais e trinta e cinco centavos)Vigência: Início: 21/01/2022 Término: 21/01/2023.Ata de Registro de Preços Nº: 003/2022Contratante: PREFEITURA MUNICIPAL DE JURANDA.Contratada: DENTAL SHOW - COMERCIO DE PRODUTOS ODONTOLOGICOS E HOSPITALARES EIRELI CNPJ: 11.776.334/0001-78Valor: R$ 38.564,38 (trinta e oito mil e quinhentos e sessenta e quatro reais e trinta e oito centavos)Vigência: Início: 21/01/2022 Término: 21/01/2023.Ata de Registro de Preços Nº: 004/2022Contratante: PREFEITURA MUNICIPAL DE JURANDA.Contratada: DIFE DISTRIBUIDORA DE MEDICAMENTOS LTDA-ME CNPJ: 10.566.711/0001-81Valor: R$28.589,93 (vinte e oito mil e quinhentos e oitenta e nove reais e noventa e três centavos)Vigência: Início: 21/01/2022 Término: 21/01/2023.Ata de Registro de Preços Nº: 005/2022Contratante: PREFEITURA MUNICIPAL DE JURANDA.Contratada: ECOFARMA COMERCIO DE MEDICAMENTOS LTDA CNPJ: 85.477.586/0001-32Valor: R$7.962,99 (sete mil e novecentos e sessenta e dois reais e noventa e nove centavos)Vigência: Início: 21/01/2022 Término: 21/01/2023.Ata de Registro de Preços Nº: 006/2022Contratante: PREFEITURA MUNICIPAL DE JURANDA.Contratada: PHARMED COMÉRCIO E DISTRIBUIÇÃO DE PRODUTOS HOSPITALARES EIRELI CNPJ: 20.138.626/0001-76Valor: R$ 15.622,00 (quinze mil e seiscentos e vinte e dois reais)Vigência: Início: 21/01/2022 Término: 21/01/2023.Ata de Registro de Preços Nº: 007/2022Contratante: PREFEITURA MUNICIPAL DE JURANDA.Contratada: SOS DISTRIBUIDORA IMPORTADORA E EXPORTADORA DE PRODUTOS PARA SAÚDE LTDA CNPJ: 28.289.799/0001-05Valor: R$34.857,57 (trinta e quatro mil e oitocentos e cinquenta e sete reais e cinquenta e sete centavos)Vigência: Início: 21/01/2022 Término: 21/01/2023.
